1,3
2,6
3,5
4,5
5,5
6,5
7,2
8,6
9,4
10,5
11,3
12,2
13,1
14,1
15,6
16,6
17,1
18,1
19,1
20,1
21,4
22,3
23,6
24,2
25,1
26,6
27,6
28,3
29,6
30,5
31,6
32,5
33,5
34,3
35,3
36,5
37,5
38,5
39,6
40,1
41,2
42,3
43,6
44,3
45,6
46,6
47,2
48,2
49,5
50,4
51,5
52,1
53,2
54,4
55,1
56,1
57,5
58,4
59,2
60,5
61,5
62,5
63,1
64,6
65,4
66,2
67,4
68,3
69,2
70,5
71,4
72,1
73,2
74,2
75,6
76,4
77,2
78,1
79,2
80,2
81,5
82,1
83,6
84,4
85,3
86,3
87,4
88,2
89,5
90,1
91,5
92,4
93,1
94,1
95,5
96,6
97,6
98,2
99,1
100,2
101,2
102,4
103,1
104,2
105,5
106,3
107,5
108,3
109,6
110,3
111,6
112,3
113,6
114,6
115,2
116,4
117,1
118,4
119,2
120,1
121,5
122,4
123,4
124,2
125,4
126,5
127,4
128,1
129,4
130,2
131,6
132,2
133,6
134,1
135,4
136,6
137,4
138,2
139,4
140,2
141,4
142,1
143,3
144,1
145,3
146,1
147,1
148,6
149,6
150,4
151,2
152,5
153,1
154,1
155,3
156,2
157,5
158,1
159,6
160,5
161,5
162,3
163,6
164,6
165,6
166,4
167,5
168,4
169,6
170,2
171,5
172,1
173,3
174,5
175,2
176,5
177,4
178,6
179,1
180,2
181,4
182,4
183,6
184,3
185,1
186,3
187,2
188,2
189,5
190,6
191,6
192,6
193,2
194,3
195,4
196,4
197,3
198,1
199,4
200,1
201,3
202,3
203,1
204,1
205,6
206,1
207,3
208,1
209,4
210,1
211,1
212,1
213,5
214,6
215,5
216,4
217,6
218,5
219,3
220,5
221,3
222,1
223,1
224,1
225,1
226,1
227,4
228,3
229,1
230,1
231,1
232,2
233,2
234,2
235,6
236,5
237,2
238,1
239,5
240,3
241,6
242,4
243,6
244,5
245,1
246,6
247,3
248,3
249,1
250,4
251,2
252,3
253,1
254,6
255,5
256,5
257,4
258,3
259,1
260,3
261,5
262,5
263,6
264,2
265,5
266,6
267,5
268,3
269,1
270,3
271,3
272,2
273,1
274,6
275,3
276,6
277,1
278,3
279,6
280,5
281,5
282,1
283,2
284,3
285,6
286,3
287,5
288,5
289,6
290,6
291,4
292,6
293,5
294,2
295,4
296,2
297,4
298,6
299,2
300,6
301,5
302,6
303,3
304,4
305,4
306,4
307,5
308,1
309,2
310,1
311,1
312,1
313,1
314,3
315,5
316,5
317,2
318,3
319,6
320,6
321,3
322,1
323,2
324,6
325,5
326,2
327,5
328,3
329,6
330,3
331,5
332,2
333,3
334,6
335,4
336,6
337,2
338,1
339,2
340,4
341,2
342,1
343,2
344,5
345,5
346,5
347,1
348,1
349,4
350,5
351,1
352,5
353,3
354,5
355,1
356,4
357,3
358,2
359,4
360,3
361,5
362,6
363,6
364,2
365,1
366,4
367,4
368,5
369,4
370,4
371,4
372,5
373,2
374,1
375,5
376,1
377,6
378,1
379,3
380,3
381,6
382,6
383,3
384,6
385,6
386,2
387,3
388,5
389,2
390,3
391,6
392,1
393,3
394,5
395,6
396,1
397,5
398,1
399,4
400,6
401,3
402,2
403,1
404,6
405,3
406,4
407,1
408,6
409,3
410,5
411,4
412,6
413,1
414,4
415,4
416,3
417,6
418,3
419,3
420,5
421,3
422,4
423,1
424,6
425,6
426,3
427,3
428,4
429,1
430,4
431,5
432,3
433,1
434,5
435,5
436,5
437,5
438,1
439,4
440,6
441,6
442,5
443,5
444,2
445,2
446,2
447,2
448,3
449,1
450,2
451,1
452,2
453,3
454,4
455,3
456,2
457,5
458,2
459,5
460,4
461,2
462,4
463,4
464,5
465,3
466,3
467,6
468,1
469,5
470,4
471,4
472,5
473,5
474,4
475,3
476,4
477,5
478,6
479,3
480,1
481,5
482,1
483,1
484,4
485,1
486,4
487,1
488,1
489,5
490,1
491,2
492,4
493,6
494,4
495,2
496,3
497,6
498,1
499,2
500,3
501,5
502,1
503,4
504,3
505,1
506,4
507,1
508,2
509,1
510,2
511,1
512,4
513,5
514,5
515,4
516,4
517,2
518,2
519,3
520,5
521,5
522,4
523,5
524,2
525,5
526,2
527,1
528,6
529,5
530,2
531,3
532,1
533,5
534,6
535,3
536,6
537,3
538,4
539,6
540,1
541,4
542,6
543,1
544,1
545,2
546,5
547,5
548,2
549,5
550,1
551,2
552,6
553,5
554,3
555,3
556,3
557,3
558,6
559,1
560,3
561,5
562,6
563,1
564,1
565,1
566,6
567,4
568,5
569,2
570,1
571,4
572,2
573,4
574,6
575,5
576,5
577,1
578,3
579,2
580,1
581,5
582,1
583,3
584,4
585,4
586,1
587,6
588,6
589,2
590,5
591,6
592,6
593,5
594,1
595,3
596,1
597,4
598,4
599,5
600,3
601,4
602,2
603,2
604,3
605,2
606,1
607,5
608,1
609,6
610,2
611,6
612,6
613,2
614,1
615,4
616,2
617,1
618,3
619,6
620,5
621,6
622,2
623,4
624,2
625,5
626,4
627,5
628,4
629,1
630,1
631,2
632,1
633,3
634,1
635,2
636,6
637,1
638,1
639,5
640,1
641,5
642,4
643,5
644,6
645,1
646,6
647,4
648,2
649,5
650,3
651,3
652,2
653,2
654,2
655,1
656,5
657,3
658,5
659,5
660,2
661,5
662,4
663,2
664,4
665,2
666,1
667,6
668,6
669,3
670,3
671,5
672,4
673,4
674,4
675,2
676,3
677,4
678,3
679,1
680,1
681,5
682,6
683,3
684,4
685,6
686,3
687,3
688,3
689,4
690,4
691,3
692,2
693,3
694,4
695,4
696,1
697,5
698,3
699,3
700,5
701,1
702,1
703,2
704,6
705,2
706,2
707,2
708,6
709,2
710,1
711,1
712,4
713,1
714,3
715,4
716,2
717,4
718,6
719,1
720,6
721,1
722,3
723,3
724,1
725,6
726,4
727,3
728,2
729,5
730,4
731,3
732,5
733,3
734,2
735,4
736,4
737,3
738,5
739,1
740,3
741,5
742,4
743,1
744,5
745,1
746,2
747,5
748,5
749,3
750,3
751,1
752,3
753,2
754,1
755,2
756,4
757,3
758,4
759,5
760,3
761,5
762,1
763,5
764,6
765,4
766,2
767,5
768,5
769,2
770,6
771,3
772,4
773,1
774,4
775,6
776,2
777,1
778,1
779,1
780,3
781,2
782,1
783,4
784,2
785,3
786,5
787,5
788,6
789,3
790,1
791,6
792,6
793,5
794,6
795,6
796,6
797,2
798,2
799,5
800,4
801,3
802,4
803,2
804,5
805,1
806,3
807,2
808,1
809,5
810,6
811,3
812,6
813,4
814,4
815,4
816,5
817,2
818,4
819,1
820,4
821,2
822,3
823,6
824,2
825,4
826,3
827,4
828,2
829,1
830,4
831,1
832,3
833,4
834,4
835,6
836,1
837,3
838,2
839,2
840,4
841,2
842,5
843,2
844,1
845,1
846,1
847,4
848,1
849,3
850,5
851,5
852,3
853,5
854,2
855,6
856,4
857,2
858,5
859,6
860,6
861,3
862,5
863,6
864,1
865,6
866,1
867,6
868,1
869,1
870,2
871,4
872,4
873,3
874,4
875,3
876,2
877,4
878,5
879,4
880,5
881,2
882,3
883,6
884,1
885,1
886,4
887,4
888,5
889,6
890,1
891,2
892,1
893,2
894,4
895,5
896,2
897,2
898,4
899,2
900,1
901,4
902,2
903,2
904,6
905,3
906,6
907,1
908,2
909,2
910,1
911,3
912,3
913,3
914,2
915,5
916,4
917,1
918,4
919,6
920,4
921,5
922,3
923,6
924,3
925,5
926,5
927,6
928,4
929,1
930,4
931,4
932,1
933,5
934,3
935,6
936,4
937,6
938,1
939,4
940,4
941,4
942,6
943,4
944,6
945,4
946,2
947,5
948,2
949,6
950,3
951,3
952,6
953,5
954,6
955,3
956,6
957,2
958,3
959,5
960,3
961,4
962,6
963,5
964,4
965,4
966,3
967,2
968,2
969,5
970,4
971,1
972,3
973,6
974,3
975,6
976,2
977,5
978,6
979,5
980,1
981,6
982,6
983,4
984,6
985,6
986,2
987,3
988,5
989,5
990,1
991,3
992,3
993,3
994,3
995,4
996,2
997,5
998,2
999,6
1000,1
