1,278
1,229
1,292
1,782
1,505
1,214
1,519
1,171
1,431
1,877
2,115
2,125
2,1000
2,338
2,745
2,619
2,67
2,982
2,579
2,5
3,778
3,611
3,543
3,609
3,382
3,70
3,150
3,921
3,880
3,780
4,379
4,225
4,664
4,704
4,16
4,458
4,620
4,911
4,582
4,371
5,977
5,68
5,204
5,449
5,130
5,722
5,326
5,323
5,279
5,962
6,178
6,709
6,775
6,203
6,137
6,66
6,31
6,963
6,113
6,635
7,857
7,840
7,454
7,255
7,444
7,961
7,781
7,544
7,648
7,714
8,581
8,463
8,696
8,260
8,221
8,968
8,88
8,300
8,998
8,329
9,615
9,213
9,745
9,462
9,375
9,999
9,19
9,850
9,325
9,152
10,611
10,174
10,116
10,96
10,356
10,118
10,878
10,453
10,890
10,63
11,636
11,580
11,883
11,702
11,107
11,646
11,694
11,733
11,844
11,493
12,663
12,362
12,454
12,117
12,17
12,349
12,149
12,278
12,786
12,484
13,625
13,916
13,559
13,969
13,908
13,621
13,798
13,547
13,474
13,485
14,907
14,413
14,68
14,918
14,385
14,902
14,12
14,174
14,790
14,951
15,106
15,677
15,690
15,727
15,5
15,95
15,933
15,799
15,420
15,991
16,284
16,828
16,456
16,623
16,264
16,321
16,832
16,89
16,499
16,650
17,712
17,730
17,828
17,560
17,158
17,589
17,174
17,362
17,748
17,587
18,14
18,855
18,839
18,356
18,526
18,885
18,24
18,790
18,915
18,61
19,492
19,202
19,445
19,912
19,881
19,557
19,122
19,784
19,133
19,906
20,838
20,776
20,362
20,295
20,669
20,684
20,272
20,928
20,395
20,484
21,177
21,625
21,495
21,632
21,188
21,378
21,780
21,30
21,370
21,220
22,808
22,656
22,779
22,440
22,836
22,897
22,594
22,255
22,587
22,63
23,635
23,570
23,562
23,841
23,253
23,535
23,981
23,792
23,374
23,380
24,575
24,457
24,790
24,409
24,632
24,660
24,196
24,238
24,511
24,6
25,234
25,157
25,155
25,61
25,100
25,671
25,477
25,720
25,640
25,55
26,816
26,368
26,285
26,509
26,869
26,338
26,825
26,567
26,443
26,836
27,72
27,59
27,532
27,256
27,419
27,58
27,678
27,109
27,465
27,198
28,5
28,606
28,129
28,141
28,254
28,214
28,377
28,408
28,270
28,810
29,829
29,854
29,289
29,658
29,19
29,157
29,578
29,128
29,292
29,362
30,668
30,473
30,31
30,987
30,457
30,412
30,106
30,538
30,945
30,837
31,523
31,375
31,856
31,907
31,554
31,254
31,916
31,410
31,178
31,396
32,686
32,307
32,151
32,872
32,251
32,497
32,466
32,502
32,46
32,904
33,820
33,373
33,853
33,829
33,222
33,767
33,876
33,543
33,547
33,87
34,120
34,51
34,953
34,701
34,188
34,664
34,409
34,757
34,979
34,832
35,681
35,486
35,238
35,81
35,353
35,15
35,414
35,473
35,598
35,617
36,424
36,753
36,159
36,799
36,907
36,66
36,214
36,696
36,715
36,102
37,834
37,308
37,496
37,330
37,480
37,389
37,181
37,785
37,312
37,911
38,339
38,515
38,908
38,987
38,940
38,815
38,993
38,769
38,357
38,849
39,527
39,696
39,363
39,332
39,31
39,221
39,729
39,894
39,205
39,84
40,515
40,518
40,49
40,817
40,240
40,542
40,825
40,960
40,204
40,991
41,190
41,391
41,298
41,593
41,538
41,914
41,630
41,658
41,535
41,330
42,453
42,732
42,333
42,787
42,511
42,510
42,809
42,755
42,947
42,592
43,788
43,715
43,935
43,945
43,601
43,922
43,302
43,936
43,743
43,407
44,248
44,501
44,363
44,529
44,833
44,611
44,802
44,835
44,255
44,985
45,405
45,485
45,36
45,673
45,808
45,83
45,668
45,249
45,660
45,209
46,780
46,131
46,210
46,495
46,916
46,450
46,525
46,395
46,629
46,627
47,144
47,815
47,489
47,572
47,500
47,55
47,91
47,145
47,841
47,775
48,111
48,336
48,331
48,55
48,152
48,135
48,688
48,757
48,935
48,452
49,415
49,857
49,257
49,21
49,854
49,714
49,917
49,837
49,885
49,965
50,798
50,365
50,180
50,519
50,298
50,368
50,333
50,781
50,772
50,15
51,597
51,552
51,959
51,479
51,461
51,618
51,925
51,334
51,728
51,364
52,41
52,180
52,805
52,743
52,43
52,764
52,748
52,557
52,957
52,891
53,483
53,606
53,391
53,288
53,509
53,442
53,585
53,488
53,7
53,536
54,87
54,282
54,596
54,215
54,787
54,770
54,545
54,127
54,121
54,956
55,441
55,724
55,865
55,710
55,907
55,367
55,485
55,332
55,196
55,539
56,695
56,313
56,838
56,250
56,54
56,99
56,515
56,225
56,522
56,87
57,710
57,211
57,731
57,703
57,793
57,930
57,80
57,902
57,164
57,927
58,88
58,858
58,237
58,381
58,183
58,853
58,885
58,429
58,154
58,285
59,865
59,15
59,216
59,466
59,162
59,436
59,568
59,846
59,416
59,360
60,188
60,175
60,674
60,205
60,257
60,88
60,8
60,737
60,709
60,587
61,917
61,971
61,741
61,237
61,643
61,406
61,169
61,617
61,711
61,513
62,382
62,824
62,334
62,790
62,402
62,483
62,827
62,578
62,743
62,919
63,828
63,521
63,74
63,274
63,411
63,588
63,592
63,696
63,905
63,919
64,487
64,719
64,964
64,983
64,173
64,20
64,565
64,273
64,720
64,817
65,577
65,87
65,151
65,969
65,358
65,710
65,999
65,562
65,362
65,241
66,192
66,408
66,355
66,324
66,778
66,619
66,39
66,701
66,415
66,202
67,767
67,178
67,202
67,574
67,477
67,152
67,518
67,427
67,764
67,173
68,256
68,204
68,263
68,272
68,888
68,131
68,532
68,89
68,391
68,386
69,429
69,71
69,395
69,283
69,817
69,508
69,651
69,999
69,689
69,642
70,133
70,594
70,583
70,284
70,788
70,138
70,562
70,596
70,26
70,687
71,217
71,865
71,691
71,929
71,31
71,831
71,948
71,205
71,178
71,679
72,482
72,700
72,244
72,357
72,964
72,342
72,650
72,494
72,377
72,467
73,537
73,327
73,403
73,681
73,750
73,553
73,597
73,676
73,942
73,40
74,535
74,823
74,433
74,530
74,486
74,969
74,773
74,738
74,611
74,965
75,951
75,322
75,829
75,642
75,242
75,216
75,442
75,810
75,921
75,608
76,595
76,12
76,159
76,995
76,92
76,578
76,173
76,378
76,332
76,3
77,397
77,329
77,665
77,563
77,207
77,601
77,454
77,649
77,118
77,15
78,486
78,491
78,907
78,74
78,337
78,369
78,293
78,577
78,600
78,556
79,446
79,612
79,249
79,595
79,324
79,746
79,714
79,864
79,158
79,669
80,259
80,186
80,456
80,478
80,964
80,563
80,127
80,283
80,605
80,451
81,974
81,327
81,905
81,857
81,508
81,771
81,184
81,394
81,411
81,686
82,524
82,843
82,220
82,393
82,810
82,103
82,647
82,680
82,163
82,231
83,201
83,915
83,71
83,547
83,46
83,63
83,538
83,532
83,750
83,507
84,132
84,994
84,788
84,589
84,514
84,858
84,830
84,7
84,392
84,421
85,152
85,189
85,451
85,313
85,1000
85,864
85,144
85,568
